episode,score
1.165000000000000000e+03,4.975827105101001990e+01
1.166000000000000000e+03,4.983711276100654430e+01
1.167000000000000000e+03,4.991132954117499310e+01
1.168000000000000000e+03,4.969595447916733377e+01
1.169000000000000000e+03,4.984478432256925373e+01
1.170000000000000000e+03,4.984268873359028618e+01
1.171000000000000000e+03,4.987351003737826005e+01
1.172000000000000000e+03,4.979795512561735649e+01
1.173000000000000000e+03,4.963763562994568446e+01
1.174000000000000000e+03,4.960828902755127956e+01
1.175000000000000000e+03,4.981468827827981016e+01
1.176000000000000000e+03,4.966050017992917276e+01
1.177000000000000000e+03,4.989425241344852680e+01
1.178000000000000000e+03,4.987765644086034200e+01
1.179000000000000000e+03,4.987645658583037545e+01
1.180000000000000000e+03,4.993377650910301924e+01
1.181000000000000000e+03,4.983412978754231659e+01
1.182000000000000000e+03,4.979248748677341752e+01
1.183000000000000000e+03,4.977391242827238926e+01
1.184000000000000000e+03,4.977276148675303347e+01
1.185000000000000000e+03,4.983887383871172005e+01
1.186000000000000000e+03,4.987307394677086592e+01
1.187000000000000000e+03,4.978202093648283011e+01
1.188000000000000000e+03,4.977412481325237792e+01
1.189000000000000000e+03,4.981872843963535047e+01
1.190000000000000000e+03,4.976047920714867701e+01
1.191000000000000000e+03,4.979434162171262557e+01
1.192000000000000000e+03,5.002778404249956878e+01
1.193000000000000000e+03,4.991096721183312468e+01
1.194000000000000000e+03,4.994236818349673968e+01
1.195000000000000000e+03,4.979447119248737152e+01
1.196000000000000000e+03,4.978091506423135115e+01
1.197000000000000000e+03,4.973607954024288347e+01
1.198000000000000000e+03,4.989766023776248716e+01
1.199000000000000000e+03,4.992327280562174252e+01
